,date,region,state,cases,deaths,new_cases_per_state,new_deaths_per_state
5969,2020-10-20,Sudeste,SP,1068962,38246,4923,211
5970,2020-10-20,Sul,PR,201877,4999,1213,62
5971,2020-10-20,Sul,RS,225694,5452,1674,64
5972,2020-10-20,Sul,SC,237781,2991,1557,15
5973,2020-10-21,Centro-Oeste,DF,207080,3587,815,12
5974,2020-10-21,Centro-Oeste,GO,241593,5472,1428,28
5975,2020-10-21,Centro-Oeste,MS,78360,1518,417,6
5976,2020-10-21,Centro-Oeste,MT,137426,3703,847,13
5977,2020-10-21,Nordeste,AL,89746,2192,102,5
5978,2020-10-21,Nordeste,BA,339215,7384,1221,21
5979,2020-10-21,Nordeste,CE,266316,9227,27,9
5980,2020-10-21,Nordeste,MA,182483,3960,463,11
5981,2020-10-21,Nordeste,PB,129414,3020,369,10
5982,2020-10-21,Nordeste,PE,157418,8519,624,14
5983,2020-10-21,Nordeste,PI,107580,2314,672,10
5984,2020-10-21,Nordeste,RN,79326,2556,622,3
5985,2020-10-21,Nordeste,SE,82826,2151,525,6
5986,2020-10-21,Norte,AC,29925,682,60,0
5987,2020-10-21,Norte,AM,154465,4372,1669,9
5988,2020-10-21,Norte,AP,50594,736,212,2
5989,2020-10-21,Norte,PA,243118,6690,989,4
5990,2020-10-21,Norte,RO,69531,1429,199,0
5991,2020-10-21,Norte,RR,54676,689,217,3
5992,2020-10-21,Norte,TO,73314,1063,249,8
5993,2020-10-21,Sudeste,ES,147317,3754,1084,14
5994,2020-10-21,Sudeste,MG,340502,8554,2395,71
5995,2020-10-21,Sudeste,RJ,293940,19945,1319,109
5996,2020-10-21,Sudeste,SP,1073261,38371,4299,125
5997,2020-10-21,Sul,PR,203050,5035,1173,36
5998,2020-10-21,Sul,RS,227463,5482,1769,30
5999,2020-10-21,Sul,SC,238833,2998,1052,7
6000,2020-10-22,Centro-Oeste,DF,207670,3600,590,13
6001,2020-10-22,Centro-Oeste,GO,243243,5491,1650,19
6002,2020-10-22,Centro-Oeste,MS,78710,1524,350,6
6003,2020-10-22,Centro-Oeste,MT,138178,3711,752,8
6004,2020-10-22,Nordeste,AL,89847,2196,101,4
6005,2020-10-22,Nordeste,BA,340665,7407,1450,23
6006,2020-10-22,Nordeste,CE,268274,9243,1958,16
6007,2020-10-22,Nordeste,MA,182944,3968,461,8
6008,2020-10-22,Nordeste,PB,129731,3029,317,9
6009,2020-10-22,Nordeste,PE,157777,8527,359,8
6010,2020-10-22,Nordeste,PI,108346,2322,766,8
6011,2020-10-22,Nordeste,RN,79371,2558,45,2
6012,2020-10-22,Nordeste,SE,83139,2157,313,6
6013,2020-10-22,Norte,AC,30028,685,103,3
6014,2020-10-22,Norte,AM,155230,4396,765,24
6015,2020-10-22,Norte,AP,50822,738,228,2
6016,2020-10-22,Norte,PA,244229,6697,1111,7
6017,2020-10-22,Norte,RO,69806,1430,275,1
6018,2020-10-22,Norte,RR,54905,690,229,1
6019,2020-10-22,Norte,TO,73566,1072,252,9
6020,2020-10-22,Sudeste,ES,147898,3759,581,5
6021,2020-10-22,Sudeste,MG,343159,8621,2657,67
6022,2020-10-22,Sudeste,RJ,295021,20021,1081,76
6023,2020-10-22,Sudeste,SP,1076939,38482,3678,111
6024,2020-10-22,Sul,PR,204326,5047,1276,12
6025,2020-10-22,Sul,RS,228762,5518,1299,36
6026,2020-10-22,Sul,SC,241044,3011,2211,13
6027,2020-10-23,Centro-Oeste,DF,208235,3613,565,13
6028,2020-10-23,Centro-Oeste,GO,245382,5539,2139,48
6029,2020-10-23,Centro-Oeste,MS,79120,1538,410,14
6030,2020-10-23,Centro-Oeste,MT,139002,3718,824,7
6031,2020-10-23,Nordeste,AL,89994,2201,147,5
6032,2020-10-23,Nordeste,BA,342526,7432,1861,25
6033,2020-10-23,Nordeste,CE,269165,9244,891,1
6034,2020-10-23,Nordeste,MA,183461,3978,517,10
6035,2020-10-23,Nordeste,PB,130225,3038,494,9
6036,2020-10-23,Nordeste,PE,158496,8531,719,4
6037,2020-10-23,Nordeste,PI,109051,2327,705,5
6038,2020-10-23,Nordeste,RN,79501,2558,130,0
6039,2020-10-23,Nordeste,SE,83407,2163,268,6
6040,2020-10-23,Norte,AC,30121,686,93,1
6041,2020-10-23,Norte,AM,156196,4426,966,30
6042,2020-10-23,Norte,AP,50968,740,146,2
6043,2020-10-23,Norte,PA,245278,6704,1049,7
6044,2020-10-23,Norte,RO,70041,1431,235,1
6045,2020-10-23,Norte,RR,55269,691,364,1
6046,2020-10-23,Norte,TO,73902,1078,336,6
6047,2020-10-23,Sudeste,ES,149149,3773,1251,14
6048,2020-10-23,Sudeste,MG,345188,8686,2029,65
6049,2020-10-23,Sudeste,RJ,296797,20115,1776,94
6050,2020-10-23,Sudeste,SP,1083641,38608,6702,126
6051,2020-10-23,Sul,PR,205481,5084,1155,37
6052,2020-10-23,Sul,RS,230944,5554,2182,36
6053,2020-10-23,Sul,SC,243116,3015,2072,4
6054,2020-10-24,Centro-Oeste,DF,208761,3623,526,10
6055,2020-10-24,Centro-Oeste,GO,246835,5564,1453,25
6056,2020-10-24,Centro-Oeste,MS,79599,1548,479,10
6057,2020-10-24,Centro-Oeste,MT,139525,3727,523,9
6058,2020-10-24,Nordeste,AL,90124,2206,130,5
6059,2020-10-24,Nordeste,BA,344014,7453,1488,21
6060,2020-10-24,Nordeste,CE,269392,9246,227,2
6061,2020-10-24,Nordeste,MA,183763,3987,302,9
6062,2020-10-24,Nordeste,PB,130658,3047,433,9
6063,2020-10-24,Nordeste,PE,159220,8542,724,11
6064,2020-10-24,Nordeste,PI,109829,2340,778,13
6065,2020-10-24,Nordeste,RN,79703,2562,202,4
6066,2020-10-24,Nordeste,SE,83646,2168,239,5
6067,2020-10-24,Norte,AC,30217,686,96,0
6068,2020-10-24,Norte,AM,156975,4433,779,7
6069,2020-10-24,Norte,AP,51074,741,106,1
6070,2020-10-24,Norte,PA,246605,6717,1327,13
6071,2020-10-24,Norte,RO,70350,1434,309,3
6072,2020-10-24,Norte,RR,55613,691,344,0
6073,2020-10-24,Norte,TO,74118,1082,216,4
6074,2020-10-24,Sudeste,ES,149654,3780,505,7
6075,2020-10-24,Sudeste,MG,347006,8732,1818,46
6076,2020-10-24,Sudeste,RJ,298823,20171,2026,56
6077,2020-10-24,Sudeste,SP,1089255,38726,5614,118
6078,2020-10-24,Sul,PR,206822,5092,1341,8
6079,2020-10-24,Sul,RS,234076,5581,3132,27
6080,2020-10-24,Sul,SC,244978,3024,1862,9
6081,2020-10-25,Centro-Oeste,DF,209369,3633,608,10
6082,2020-10-25,Centro-Oeste,GO,247360,5575,525,11
6083,2020-10-25,Centro-Oeste,MS,79901,1553,302,5
6084,2020-10-25,Centro-Oeste,MT,139655,3734,130,7
6085,2020-10-25,Nordeste,AL,90177,2211,53,5
6086,2020-10-25,Nordeste,BA,344705,7475,691,22
6087,2020-10-25,Nordeste,CE,270264,9248,872,2
6088,2020-10-25,Nordeste,MA,183938,3994,175,7
6089,2020-10-25,Nordeste,PB,130781,3054,123,7
6090,2020-10-25,Nordeste,PE,159377,8552,157,10
6091,2020-10-25,Nordeste,PI,110103,2347,274,7
6092,2020-10-25,Nordeste,RN,79879,2562,176,0
6093,2020-10-25,Nordeste,SE,83794,2172,148,4
6094,2020-10-25,Norte,AC,30304,687,87,1
6095,2020-10-25,Norte,AM,157324,4446,349,13
6096,2020-10-25,Norte,AP,51127,741,53,0
6097,2020-10-25,Norte,PA,247388,6722,783,5
6098,2020-10-25,Norte,RO,70461,1436,111,2
6099,2020-10-25,Norte,RR,55862,691,249,0
6100,2020-10-25,Norte,TO,74184,1084,66,2
6101,2020-10-25,Sudeste,ES,150300,3786,646,6
6102,2020-10-25,Sudeste,MG,348804,8770,1798,38
6103,2020-10-25,Sudeste,RJ,299380,20203,557,32
6104,2020-10-25,Sudeste,SP,1091980,38747,2725,21
6105,2020-10-25,Sul,PR,207549,5102,727,10
6106,2020-10-25,Sul,RS,234076,5581,0,0
6107,2020-10-25,Sul,SC,246086,3028,1108,4
6108,2020-10-26,Centro-Oeste,DF,210145,3641,776,8
6109,2020-10-26,Centro-Oeste,GO,248361,5599,1001,24
6110,2020-10-26,Centro-Oeste,MS,80064,1555,163,2
6111,2020-10-26,Centro-Oeste,MT,140273,3749,618,15
6112,2020-10-26,Nordeste,AL,90254,2216,77,5
6113,2020-10-26,Nordeste,BA,345949,7497,1244,22
6114,2020-10-26,Nordeste,CE,270577,9279,313,31
6115,2020-10-26,Nordeste,MA,184122,4003,184,9
6116,2020-10-26,Nordeste,PB,130916,3062,135,8
6117,2020-10-26,Nordeste,PE,159476,8564,99,12
6118,2020-10-26,Nordeste,PI,110278,2352,175,5
6119,2020-10-26,Nordeste,RN,79908,2563,29,1
6120,2020-10-26,Nordeste,SE,83863,2178,69,6
6121,2020-10-26,Norte,AC,30317,689,13,2
6122,2020-10-26,Norte,AM,157668,4460,344,14
6123,2020-10-26,Norte,AP,51192,741,65,0
6124,2020-10-26,Norte,PA,248024,6725,636,3
6125,2020-10-26,Norte,RO,70600,1442,139,6
6126,2020-10-26,Norte,RR,55951,691,89,0
6127,2020-10-26,Norte,TO,74229,1084,45,0
6128,2020-10-26,Sudeste,ES,151185,3799,885,13
6129,2020-10-26,Sudeste,MG,349512,8779,708,9
6130,2020-10-26,Sudeste,RJ,302746,20213,3366,10
6131,2020-10-26,Sudeste,SP,1092843,38753,863,6
6132,2020-10-26,Sul,PR,208251,5107,702,5
6133,2020-10-26,Sul,RS,235673,5615,1597,34
6134,2020-10-26,Sul,SC,247477,3041,1391,13
6135,2020-10-27,Centro-Oeste,DF,210774,3653,629,12
6136,2020-10-27,Centro-Oeste,GO,251400,5648,3039,49
6137,2020-10-27,Centro-Oeste,MS,80538,1566,474,11
6138,2020-10-27,Centro-Oeste,MT,141013,3761,740,12
6139,2020-10-27,Nordeste,AL,90384,2221,130,5
6140,2020-10-27,Nordeste,BA,347721,7519,1772,22
6141,2020-10-27,Nordeste,CE,271006,9305,429,26
6142,2020-10-27,Nordeste,MA,184668,4014,546,11
6143,2020-10-27,Nordeste,PB,131435,3070,519,8
6144,2020-10-27,Nordeste,PE,160354,8575,878,11
6145,2020-10-27,Nordeste,PI,110864,2363,586,11
6146,2020-10-27,Nordeste,RN,80067,2564,159,1
6147,2020-10-27,Nordeste,SE,83965,2184,102,6
6148,2020-10-27,Norte,AC,30380,690,63,1
6149,2020-10-27,Norte,AM,158718,4478,1050,18
6150,2020-10-27,Norte,AP,51427,743,235,2
6151,2020-10-27,Norte,PA,249235,6729,1211,4
6152,2020-10-27,Norte,RO,70887,1448,287,6
6153,2020-10-27,Norte,RR,56182,691,231,0
6154,2020-10-27,Norte,TO,74500,1089,271,5
6155,2020-10-27,Sudeste,ES,152143,3816,958,17
6156,2020-10-27,Sudeste,MG,351033,8789,1521,10
6157,2020-10-27,Sudeste,RJ,304904,20292,2158,79
6158,2020-10-27,Sudeste,SP,1098207,38885,5364,132
6159,2020-10-27,Sul,PR,209541,5129,1290,22
6160,2020-10-27,Sul,RS,238396,5665,2723,50
6161,2020-10-27,Sul,SC,249899,3059,2422,18
6162,2020-10-28,Centro-Oeste,DF,211442,3661,668,8
6163,2020-10-28,Centro-Oeste,GO,252333,5654,933,6
6164,2020-10-28,Centro-Oeste,MS,81033,1570,495,4
6165,2020-10-28,Centro-Oeste,MT,141619,3773,606,12
6166,2020-10-28,Nordeste,AL,90497,2226,113,5
6167,2020-10-28,Nordeste,BA,349711,7546,1990,27
6168,2020-10-28,Nordeste,CE,272104,9325,1098,20
6169,2020-10-28,Nordeste,MA,185000,4024,332,10
6170,2020-10-28,Nordeste,PB,131979,3076,544,6
6171,2020-10-28,Nordeste,PE,161161,8587,807,12
6172,2020-10-28,Nordeste,PI,111543,2368,679,5
6173,2020-10-28,Nordeste,RN,80671,2569,604,5
6174,2020-10-28,Nordeste,SE,84048,2190,83,6
6175,2020-10-28,Norte,AC,30545,691,165,1
6176,2020-10-28,Norte,AM,159583,4491,865,13
6177,2020-10-28,Norte,AP,51523,744,96,1
6178,2020-10-28,Norte,PA,250336,6733,1101,4
6179,2020-10-28,Norte,RO,71121,1449,234,1
6180,2020-10-28,Norte,RR,56469,692,287,1
6181,2020-10-28,Norte,TO,74837,1092,337,3
6182,2020-10-28,Sudeste,ES,153004,3826,861,10
6183,2020-10-28,Sudeste,MG,353311,8872,2278,83
6184,2020-10-28,Sudeste,RJ,306672,20376,1768,84
6185,2020-10-28,Sudeste,SP,1103582,39007,5375,122
6186,2020-10-28,Sul,PR,210901,5147,1360,18
6187,2020-10-28,Sul,RS,240694,5699,2298,34
6188,2020-10-28,Sul,SC,252551,3068,2652,9
6189,2020-10-29,Centro-Oeste,DF,212140,3670,698,9
6190,2020-10-29,Centro-Oeste,GO,253974,5690,1641,36
6191,2020-10-29,Centro-Oeste,MS,81443,1581,410,11
6192,2020-10-29,Centro-Oeste,MT,142304,3786,685,13
6193,2020-10-29,Nordeste,AL,90564,2230,67,4
6194,2020-10-29,Nordeste,BA,351277,7571,1566,25
6195,2020-10-29,Nordeste,CE,272778,9326,674,1
6196,2020-10-29,Nordeste,MA,185156,4034,156,10
6197,2020-10-29,Nordeste,PB,132231,3083,252,7
6198,2020-10-29,Nordeste,PE,161740,8599,579,12
6199,2020-10-29,Nordeste,PI,112200,2382,657,14
6200,2020-10-29,Nordeste,RN,80950,2573,279,4
6201,2020-10-29,Nordeste,SE,84171,2195,123,5
6202,2020-10-29,Norte,AC,30638,692,93,1
6203,2020-10-29,Norte,AM,160596,4516,1013,25
6204,2020-10-29,Norte,AP,51875,746,352,2
6205,2020-10-29,Norte,PA,251292,6736,956,3
6206,2020-10-29,Norte,RO,71351,1454,230,5
6207,2020-10-29,Norte,RR,56733,692,264,0
6208,2020-10-29,Norte,TO,75106,1095,269,3
6209,2020-10-29,Sudeste,ES,154003,3841,999,15
6210,2020-10-29,Sudeste,MG,355226,8916,1915,44
6211,2020-10-29,Sudeste,RJ,308017,20462,1345,86
6212,2020-10-29,Sudeste,SP,1108860,39119,5278,112
6213,2020-10-29,Sul,PR,211861,5174,960,27
6214,2020-10-29,Sul,RS,243402,5729,2708,30
6215,2020-10-29,Sul,SC,254488,3077,1937,9
6216,2020-10-30,Centro-Oeste,DF,212762,3676,622,6
6217,2020-10-30,Centro-Oeste,GO,255123,5732,1149,42
6218,2020-10-30,Centro-Oeste,MS,81998,1588,555,7
6219,2020-10-30,Centro-Oeste,MT,142593,3791,289,5
6220,2020-10-30,Nordeste,AL,90671,2234,107,4
6221,2020-10-30,Nordeste,BA,352700,7600,1423,29
6222,2020-10-30,Nordeste,CE,273552,9337,774,11
6223,2020-10-30,Nordeste,MA,185714,4044,558,10
6224,2020-10-30,Nordeste,PB,132730,3091,499,8
6225,2020-10-30,Nordeste,PE,162402,8609,662,10
6226,2020-10-30,Nordeste,PI,112765,2392,565,10
6227,2020-10-30,Nordeste,RN,81079,2575,129,2
6228,2020-10-30,Nordeste,SE,84237,2201,66,6
6229,2020-10-30,Norte,AC,30758,693,120,1
6230,2020-10-30,Norte,AM,161434,4528,838,12
6231,2020-10-30,Norte,AP,52030,747,155,1
6232,2020-10-30,Norte,PA,252389,6738,1097,2
6233,2020-10-30,Norte,RO,71496,1455,145,1
6234,2020-10-30,Norte,RR,57002,692,269,0
6235,2020-10-30,Norte,TO,75425,1097,319,2
6236,2020-10-30,Sudeste,ES,154679,3847,676,6
6237,2020-10-30,Sudeste,MG,357347,8962,2121,46
6238,2020-10-30,Sudeste,RJ,309496,20565,1479,103
6239,2020-10-30,Sudeste,SP,1113788,39255,4928,136
6240,2020-10-30,Sul,PR,212730,5205,869,31
6241,2020-10-30,Sul,RS,243402,5729,0,0
6242,2020-10-30,Sul,SC,256356,3094,1868,17
6243,2020-10-31,Centro-Oeste,DF,213245,3683,483,7
6244,2020-10-31,Centro-Oeste,GO,255447,5753,324,21
6245,2020-10-31,Centro-Oeste,MS,82344,1592,346,4
6246,2020-10-31,Centro-Oeste,MT,142902,3798,309,7
6247,2020-10-31,Nordeste,AL,90789,2238,118,4
6248,2020-10-31,Nordeste,BA,353157,7622,457,22
6249,2020-10-31,Nordeste,CE,274185,9353,633,16
6250,2020-10-31,Nordeste,MA,185827,4053,113,9
6251,2020-10-31,Nordeste,PB,133149,3101,419,10
6252,2020-10-31,Nordeste,PE,162893,8627,491,18
6253,2020-10-31,Nordeste,PI,113291,2400,526,8
6254,2020-10-31,Nordeste,RN,81176,2577,97,2
6255,2020-10-31,Nordeste,SE,84326,2206,89,5
6256,2020-10-31,Norte,AC,30796,693,38,0
6257,2020-10-31,Norte,AM,161683,4543,249,15
6258,2020-10-31,Norte,AP,52175,748,145,1
6259,2020-10-31,Norte,PA,252919,6743,530,5
6260,2020-10-31,Norte,RO,71666,1457,170,2
6261,2020-10-31,Norte,RR,57284,692,282,0
6262,2020-10-31,Norte,TO,75569,1097,144,0
6263,2020-10-31,Sudeste,ES,155709,3855,1030,8
6264,2020-10-31,Sudeste,MG,358971,9015,1624,53
6265,2020-10-31,Sudeste,RJ,309977,20600,481,35
6266,2020-10-31,Sudeste,SP,1116127,39311,2339,56
6267,2020-10-31,Sul,PR,213482,5216,752,11
6268,2020-10-31,Sul,RS,247576,5797,4174,68
6269,2020-10-31,Sul,SC,258940,3114,2584,20
6270,2020-11-01,Centro-Oeste,DF,213456,3688,211,5
6271,2020-11-01,Centro-Oeste,GO,255746,5759,299,6
6272,2020-11-01,Centro-Oeste,MS,82618,1602,274,10
6273,2020-11-01,Centro-Oeste,MT,143027,3802,125,4
6274,2020-11-01,Nordeste,AL,90820,2242,31,4
6275,2020-11-01,Nordeste,BA,354043,7645,886,23
6276,2020-11-01,Nordeste,CE,274341,9360,156,7
6277,2020-11-01,Nordeste,MA,185917,4061,90,8
6278,2020-11-01,Nordeste,PB,133220,3107,71,6
6279,2020-11-01,Nordeste,PE,162977,8632,84,5
6280,2020-11-01,Nordeste,PI,113546,2404,255,4
6281,2020-11-01,Nordeste,RN,81312,2578,136,1
6282,2020-11-01,Nordeste,SE,84362,2211,36,5
6283,2020-11-01,Norte,AC,30951,693,155,0
6284,2020-11-01,Norte,AM,161974,4555,291,12
6285,2020-11-01,Norte,AP,52500,748,325,0
6286,2020-11-01,Norte,PA,253080,6751,161,8
6287,2020-11-01,Norte,RO,71889,1457,223,0
6288,2020-11-01,Norte,RR,57407,692,123,0
6289,2020-11-01,Norte,TO,75625,1097,56,0
6290,2020-11-01,Sudeste,ES,155993,3862,284,7
6291,2020-11-01,Sudeste,MG,359991,9038,1020,23
6292,2020-11-01,Sudeste,RJ,311014,20611,1037,11
6293,2020-11-01,Sudeste,SP,1117147,39331,1020,20
6294,2020-11-01,Sul,PR,214210,5222,728,6
6295,2020-11-01,Sul,RS,248482,5804,906,7
6296,2020-11-01,Sul,SC,260057,3122,1117,8
6297,2020-11-02,Centro-Oeste,DF,213636,3695,180,7
6298,2020-11-02,Centro-Oeste,GO,256161,5762,415,3
6299,2020-11-02,Centro-Oeste,MS,82884,1609,266,7
6300,2020-11-02,Centro-Oeste,MT,143241,3807,214,5
6301,2020-11-02,Nordeste,AL,90918,2246,98,4
6302,2020-11-02,Nordeste,BA,354576,7667,533,22
6303,2020-11-02,Nordeste,CE,274615,9362,274,2
6304,2020-11-02,Nordeste,MA,185986,4070,69,9
6305,2020-11-02,Nordeste,PB,133286,3108,66,1
6306,2020-11-02,Nordeste,PE,163039,8638,62,6
6307,2020-11-02,Nordeste,PI,113774,2420,228,16
6308,2020-11-02,Nordeste,RN,81491,2582,179,4
6309,2020-11-02,Nordeste,SE,84491,2217,129,6
6310,2020-11-02,Norte,AC,30954,693,3,0
6311,2020-11-02,Norte,AM,162139,4565,165,10
6312,2020-11-02,Norte,AP,52653,749,153,1
6313,2020-11-02,Norte,PA,253229,6758,149,7
6314,2020-11-02,Norte,RO,71953,1457,64,0
6315,2020-11-02,Norte,RR,57488,692,81,0
6316,2020-11-02,Norte,TO,75648,1097,23,0
6317,2020-11-02,Sudeste,ES,156681,3864,688,2
6318,2020-11-02,Sudeste,MG,360830,9047,839,9
6319,2020-11-02,Sudeste,RJ,311308,20636,294,25
6320,2020-11-02,Sudeste,SP,1117795,39346,648,15
6321,2020-11-02,Sul,PR,214450,5232,240,10
6322,2020-11-02,Sul,RS,249437,5805,955,1
6323,2020-11-02,Sul,SC,261543,3129,1486,7
6324,2020-11-03,Centro-Oeste,DF,214202,3707,566,12
6325,2020-11-03,Centro-Oeste,GO,256800,5762,639,0
6326,2020-11-03,Centro-Oeste,MS,83022,1612,138,3
6327,2020-11-03,Centro-Oeste,MT,143659,3819,418,12
6328,2020-11-03,Nordeste,AL,91016,2250,98,4
6329,2020-11-03,Nordeste,BA,354983,7690,407,23
6330,2020-11-03,Nordeste,CE,274833,9362,218,0
6331,2020-11-03,Nordeste,MA,186209,4081,223,11
6332,2020-11-03,Nordeste,PB,133379,3119,93,11
6333,2020-11-03,Nordeste,PE,163156,8643,117,5
6334,2020-11-03,Nordeste,PI,113942,2432,168,12
6335,2020-11-03,Nordeste,RN,81557,2583,66,1
6336,2020-11-03,Nordeste,SE,84577,2223,86,6
6337,2020-11-03,Norte,AC,30962,695,8,2
6338,2020-11-03,Norte,AM,162560,4573,421,8
6339,2020-11-03,Norte,AP,52832,751,179,2
6340,2020-11-03,Norte,PA,253449,6762,220,4
6341,2020-11-03,Norte,RO,72049,1460,96,3
6342,2020-11-03,Norte,RR,57624,692,136,0
6343,2020-11-03,Norte,TO,75680,1100,32,3
6344,2020-11-03,Sudeste,ES,157648,3874,967,10
6345,2020-11-03,Sudeste,MG,361156,9050,326,3
6346,2020-11-03,Sudeste,RJ,313089,20651,1781,15
6347,2020-11-03,Sudeste,SP,1118544,39364,749,18
6348,2020-11-03,Sul,PR,215234,5258,784,26
6349,2020-11-03,Sul,RS,250064,5844,627,39
6350,2020-11-03,Sul,SC,263823,3139,2280,10
6351,2020-11-04,Centro-Oeste,DF,214655,3719,453,12
6352,2020-11-04,Centro-Oeste,GO,258241,5797,1441,35
6353,2020-11-04,Centro-Oeste,MS,83439,1622,417,10
6354,2020-11-04,Centro-Oeste,MT,144258,3828,599,9
6355,2020-11-04,Nordeste,AL,91142,2254,126,4
6356,2020-11-04,Nordeste,BA,355753,7711,770,21
6357,2020-11-04,Nordeste,CE,275671,9370,838,8
6358,2020-11-04,Nordeste,MA,186572,4091,363,10
6359,2020-11-04,Nordeste,PB,133958,3130,579,11
6360,2020-11-04,Nordeste,PE,163642,8667,486,24
6361,2020-11-04,Nordeste,PI,114530,2441,588,9
6362,2020-11-04,Nordeste,RN,81876,2588,319,5
6363,2020-11-04,Nordeste,SE,84709,2228,132,5
6364,2020-11-04,Norte,AC,31218,696,256,1
6365,2020-11-04,Norte,AM,163399,4588,839,15
6366,2020-11-04,Norte,AP,52832,751,0,0
6367,2020-11-04,Norte,PA,254384,6767,935,5
6368,2020-11-04,Norte,RO,72295,1464,246,4
6369,2020-11-04,Norte,RR,57789,693,165,1
6370,2020-11-04,Norte,TO,75991,1105,311,5
6371,2020-11-04,Sudeste,ES,158768,3884,1120,10
6372,2020-11-04,Sudeste,MG,362340,9069,1184,19
6373,2020-11-04,Sudeste,RJ,313089,20759,0,108
6374,2020-11-04,Sudeste,SP,1123299,39549,4755,185
6375,2020-11-04,Sul,PR,216266,5269,1032,11
6376,2020-11-04,Sul,RS,253272,5903,3208,59
6377,2020-11-04,Sul,SC,266637,3163,2814,24
6378,2020-11-05,Centro-Oeste,DF,214955,3728,300,9
6379,2020-11-05,Centro-Oeste,GO,259383,5851,1142,54
6380,2020-11-05,Centro-Oeste,MS,83616,1629,177,7
6381,2020-11-05,Centro-Oeste,MT,144900,3841,642,13
6382,2020-11-05,Nordeste,AL,91270,2258,128,4
6383,2020-11-05,Nordeste,BA,359130,7731,3377,20
6384,2020-11-05,Nordeste,CE,276319,9386,648,16
6385,2020-11-05,Nordeste,MA,186904,4101,332,10
6386,2020-11-05,Nordeste,PB,134297,3138,339,8
6387,2020-11-05,Nordeste,PE,164222,8687,580,20
6388,2020-11-05,Nordeste,PI,115026,2450,496,9
6389,2020-11-05,Nordeste,RN,82079,2594,203,6
6390,2020-11-05,Nordeste,SE,84810,2231,101,3
6391,2020-11-05,Norte,AC,31248,697,30,1
6392,2020-11-05,Norte,AM,164070,4607,671,19
6393,2020-11-05,Norte,AP,52832,751,0,0
6394,2020-11-05,Norte,PA,255369,6773,985,6
6395,2020-11-05,Norte,RO,72630,1470,335,6
6396,2020-11-05,Norte,RR,58304,695,515,2
6397,2020-11-05,Norte,TO,76175,1108,184,3
6398,2020-11-05,Sudeste,ES,159813,3896,1045,12
6399,2020-11-05,Sudeste,MG,364541,9128,2201,59
6400,2020-11-05,Sudeste,RJ,313843,20849,754,90
6401,2020-11-05,Sudeste,SP,1125936,39717,2637,168
6402,2020-11-05,Sul,PR,217175,5293,909,24
6403,2020-11-05,Sul,RS,254828,5954,1556,51
6404,2020-11-05,Sul,SC,268644,3173,2007,10
6405,2020-11-06,Centro-Oeste,DF,215426,3733,471,5
6406,2020-11-06,Centro-Oeste,GO,260507,5869,1124,18
6407,2020-11-06,Centro-Oeste,MS,84159,1634,543,5
6408,2020-11-06,Centro-Oeste,MT,145568,3848,668,7
6409,2020-11-06,Nordeste,AL,91407,2262,137,4
6410,2020-11-06,Nordeste,BA,361136,7754,2006,23
6411,2020-11-06,Nordeste,CE,277252,9393,933,7
6412,2020-11-06,Nordeste,MA,187294,4112,390,11
6413,2020-11-06,Nordeste,PB,134837,3146,540,8
6414,2020-11-06,Nordeste,PE,165273,8711,1051,24
6415,2020-11-06,Nordeste,PI,115825,2459,799,9
6416,2020-11-06,Nordeste,RN,82208,2598,129,4
6417,2020-11-06,Nordeste,SE,85053,2235,243,4
6418,2020-11-06,Norte,AC,31326,697,78,0
6419,2020-11-06,Norte,AM,164070,4607,0,0
6420,2020-11-06,Norte,AP,52832,751,0,0
6421,2020-11-06,Norte,PA,256139,6779,770,6
6422,2020-11-06,Norte,RO,72827,1473,197,3
6423,2020-11-06,Norte,RR,58684,695,380,0
6424,2020-11-06,Norte,TO,76590,1109,415,1
6425,2020-11-06,Sudeste,ES,160890,3910,1077,14
6426,2020-11-06,Sudeste,MG,366303,9199,1762,71
6427,2020-11-06,Sudeste,RJ,314809,20849,966,0
6428,2020-11-06,Sudeste,SP,1125936,39717,0,0
6429,2020-11-06,Sul,PR,218816,5330,1641,37
6430,2020-11-06,Sul,RS,257785,5973,2957,19
6431,2020-11-06,Sul,SC,270795,3195,2151,22
6432,2020-11-07,Centro-Oeste,DF,215850,3740,424,7
6433,2020-11-07,Centro-Oeste,GO,261114,5874,607,5
6434,2020-11-07,Centro-Oeste,MS,84720,1634,561,0
6435,2020-11-07,Centro-Oeste,MT,145953,3858,385,10
6436,2020-11-07,Nordeste,AL,91603,2266,196,4
6437,2020-11-07,Nordeste,BA,362563,7776,1427,22
6438,2020-11-07,Nordeste,CE,277950,9391,698,-2
6439,2020-11-07,Nordeste,MA,187555,4119,261,7
6440,2020-11-07,Nordeste,PB,135325,3150,488,4
6441,2020-11-07,Nordeste,PE,165922,8724,649,13
6442,2020-11-07,Nordeste,PI,116526,2464,701,5
6443,2020-11-07,Nordeste,RN,82362,2598,154,0
6444,2020-11-07,Nordeste,SE,85226,2239,173,4
6445,2020-11-07,Norte,AC,31575,699,249,2
6446,2020-11-07,Norte,AM,165394,4622,1324,15
6447,2020-11-07,Norte,AP,52832,751,0,0
6448,2020-11-07,Norte,PA,256898,6784,759,5
6449,2020-11-07,Norte,RO,73040,1474,213,1
6450,2020-11-07,Norte,RR,59065,695,381,0
6451,2020-11-07,Norte,TO,76739,1112,149,3
